Customer_ID,Name,Age,Gender,City,Ticket_Type,Payment_Method,Travel_Frequency,Start_Station,End_Station,Ticket_Price,Travel_Date,Metro Line,Latitude,Longitude
CUST1686,John Taylor,18,Female,Nagpur,Single,Net Banking,Occasionally,Shivaji Nagar,District Court,10,20-11-2023,Purple Line,18.5308,73.8524
CUST1687,Amanda Massey,58,Male,Mumbai,Return,UPI,Weekly,District Court,Bhosari,18,13-03-2023,Interchange Station,18.5204,73.8567
CUST1688,Autumn Daniel,26,Female,Pune,Return,Cash,Daily,Ideal Colony,Bund Garden,26,22-10-2023,Aqua Line,18.4942,73.8203
CUST1689,Patricia Rodriguez,29,Female,Nashik,Return,Net Banking,Weekly,Anand Nagar,Bopodi,16,15-07-2022,Aqua Line,18.4956,73.8139
CUST1690,Joseph Morris,20,Female,Aurangabad,Return,Net Banking,Occasionally,PMC,Deccan Gymkhana,10,28-11-2024,Aqua Line,18.5169,73.8535
CUST1691,Andrew Escobar,38,Male,Aurangabad,Monthly Pass,UPI,Occasionally,District Court,Garware College,14,10-02-2024,Interchange Station,18.5204,73.8567
CUST1692,Brenda Wilson,28,Male,Aurangabad,Monthly Pass,Cash,Occasionally,Dapodi,PMC,10,01-12-2024,Purple Line,18.5783,73.8381
CUST1693,Samantha Richard,27,Female,Aurangabad,Monthly Pass,Net Banking,Weekly,Pune Railway Station,Bund Garden,10,23-09-2024,Aqua Line,18.5297,73.8726
CUST1694,Brenda Hopkins,46,Female,Nashik,Return,Cash,Daily,Chhatrapati Sambhaji Udyan,Ramwadi,24,12-01-2023,Aqua Line,18.5206,73.8441
CUST1695,Tamara Drake,45,Male,Mumbai,Monthly Pass,UPI,Daily,Kalyani Nagar,Vanaz,30,15-12-2024,Aqua Line,18.5515,73.9001
CUST1696,Karen Fitzgerald,36,Male,Nashik,Return,Cash,Weekly,PCMC,Pune Railway Station,26,22-05-2023,Purple Line,18.62910766,73.80377477
CUST1697,Steven Ellison DVM,18,Male,Nagpur,Single,Cash,Weekly,Yerwada,Ideal Colony,28,18-05-2023,Aqua Line,18.5486,73.8925
CUST1698,Mary Montgomery,31,Female,Nashik,Monthly Pass,Credit Card,Weekly,Kasba Peth,Bopodi,12,01-11-2023,Purple Line,18.52162948,73.85949608
CUST1699,Meghan King,59,Female,Aurangabad,Monthly Pass,Net Banking,Occasionally,District Court,Mandai,10,28-04-2023,Interchange Station,18.5204,73.8567
CUST1700,Bonnie Moss,63,Male,Nashik,Monthly Pass,Cash,Daily,Nal Stop,Mandai,20,16-09-2022,Aqua Line,18.5083,73.8296
CUST1701,Amanda Hartman,39,Female,Mumbai,Single,UPI,Weekly,Deccan Gymkhana,PMC,10,06-11-2023,Aqua Line,18.5204,73.8415
CUST1702,Christine Munoz,47,Male,Aurangabad,Return,Cash,Occasionally,Pune Railway Station,Bhosari,22,11-12-2023,Aqua Line,18.5297,73.8726
CUST1703,Kimberly Medina,24,Male,Aurangabad,Return,Net Banking,Occasionally,Bund Garden,Nal Stop,24,07-08-2023,Aqua Line,18.5371,73.8842
CUST1704,Willie Patel,26,Male,Mumbai,Single,Cash,Occasionally,Ideal Colony,Dapodi,12,07-06-2023,Aqua Line,18.4942,73.8203
CUST1705,Dave Caldwell,47,Female,Nashik,Return,Net Banking,Occasionally,Phugewadi,Chhatrapati Sambhaji Udyan,10,23-04-2024,Purple Line,18.592,73.829
CUST1706,Monique Duran,61,Male,Nagpur,Monthly Pass,Credit Card,Weekly,Garware College,Mangalwar Peth,16,06-08-2023,Aqua Line,18.5161,73.8345
CUST1707,Jonathan Thomas,43,Female,Pune,Return,Cash,Daily,Swargate,Pune Railway Station,10,21-05-2024,Purple Line,18.5018,73.8586
CUST1708,Jessica Wallace,20,Male,Pune,Monthly Pass,Cash,Daily,Shivaji Nagar,Kasba Peth,10,09-07-2023,Purple Line,18.5308,73.8524
CUST1709,Derek Cooke,37,Female,Nagpur,Monthly Pass,Cash,Weekly,Ramwadi,Shivaji Nagar,22,12-02-2023,Aqua Line,18.5583,73.9076
CUST1710,William Mcmahon,41,Male,Nashik,Return,UPI,Occasionally,PMC,Chhatrapati Sambhaji Udyan,10,14-10-2022,Aqua Line,18.5169,73.8535
CUST1711,Tracy Jordan,44,Male,Pune,Monthly Pass,Net Banking,Occasionally,Anand Nagar,Sant Tukaram Nagar,10,22-03-2024,Aqua Line,18.4956,73.8139
CUST1712,George Russell,32,Female,Pune,Monthly Pass,Net Banking,Daily,Bopodi,Deccan Gymkhana,10,05-07-2023,Purple Line,18.5645,73.8456
CUST1713,Catherine Nash,43,Male,Nagpur,Monthly Pass,UPI,Daily,Vanaz,District Court,22,13-06-2022,Aqua Line,18.5005,73.8077
CUST1714,Melissa Sullivan,18,Male,Nashik,Return,Net Banking,Weekly,Swargate,Bopodi,16,18-04-2022,Purple Line,18.5018,73.8586
CUST1715,Cynthia Miller,27,Male,Nagpur,Single,Net Banking,Occasionally,PCMC,Swargate,28,14-02-2022,Purple Line,18.62910766,73.80377477
CUST1716,Patricia Juarez,27,Male,Aurangabad,Single,Credit Card,Daily,District Court,Kasarwadi,16,17-08-2024,Interchange Station,18.5204,73.8567
CUST1717,Kim Douglas,65,Male,Nashik,Return,Credit Card,Occasionally,Mangalwar Peth,Nal Stop,18,29-05-2024,Aqua Line,18.5282,73.8623
CUST1718,Brian Romero,47,Male,Aurangabad,Return,Credit Card,Weekly,PMC,Nal Stop,14,19-03-2023,Aqua Line,18.5169,73.8535
CUST1719,Lauren Allen,53,Male,Nashik,Return,Net Banking,Weekly,Ideal Colony,Kalyani Nagar,30,15-07-2024,Aqua Line,18.4942,73.8203
CUST1720,Brian Ramos,24,Female,Nagpur,Return,Net Banking,Daily,Bhosari,Ideal Colony,10,04-11-2022,Purple Line,18.6188,73.8136
CUST1721,Lindsay Morgan,18,Male,Nagpur,Return,UPI,Daily,Ideal Colony,Anand Nagar,10,15-06-2022,Aqua Line,18.4942,73.8203
CUST1722,Penny Davis,47,Male,Aurangabad,Monthly Pass,UPI,Daily,District Court,Kasarwadi,16,16-09-2023,Interchange Station,18.5204,73.8567
CUST1723,Susan Frazier,61,Male,Aurangabad,Single,Credit Card,Weekly,Ideal Colony,Kalyani Nagar,30,07-03-2022,Aqua Line,18.4942,73.8203
CUST1724,Brianna Johnson,34,Male,Aurangabad,Single,Cash,Weekly,District Court,Garware College,14,19-09-2024,Interchange Station,18.5204,73.8567
CUST1725,Tiffany Noble,20,Female,Aurangabad,Single,Credit Card,Occasionally,Dapodi,PMC,10,04-11-2023,Purple Line,18.5783,73.8381
CUST1726,Elizabeth Martinez,25,Female,Mumbai,Single,Cash,Weekly,Bopodi,Phugewadi,10,14-01-2022,Purple Line,18.5645,73.8456
CUST1727,Mercedes Brown,59,Male,Nagpur,Return,Net Banking,Weekly,Garware College,District Court,14,16-06-2024,Aqua Line,18.5161,73.8345
CUST1728,Derek Chambers,37,Female,Mumbai,Single,Cash,Daily,Mangalwar Peth,Anand Nagar,22,29-01-2022,Aqua Line,18.5282,73.8623
CUST1729,Jessica Lynch,58,Male,Mumbai,Monthly Pass,UPI,Weekly,Anand Nagar,Vanaz,10,05-10-2024,Aqua Line,18.4956,73.8139
CUST1730,Mary Stevenson,63,Female,Nashik,Return,Net Banking,Occasionally,Yerwada,Vanaz,30,30-12-2023,Aqua Line,18.5486,73.8925
CUST1731,Kristen Mitchell,22,Female,Aurangabad,Single,Net Banking,Occasionally,Anand Nagar,Shivaji Nagar,18,14-05-2022,Aqua Line,18.4956,73.8139
CUST1732,Morgan Carter,40,Male,Aurangabad,Single,Credit Card,Weekly,Sant Tukaram Nagar,Ideal Colony,10,26-12-2022,Purple Line,18.627,73.8075
CUST1733,Tiffany Mathis,33,Male,Nagpur,Return,Cash,Occasionally,Kasarwadi,Sant Tukaram Nagar,10,15-02-2022,Purple Line,18.6069,73.8225
CUST1734,Bonnie Thornton,32,Female,Pune,Monthly Pass,UPI,Weekly,Kasarwadi,Anand Nagar,10,17-08-2023,Purple Line,18.6069,73.8225
CUST1735,Phillip Santiago,53,Female,Aurangabad,Monthly Pass,Credit Card,Daily,Kalyani Nagar,PMC,20,24-07-2024,Aqua Line,18.5515,73.9001
CUST1736,Jonathan Gomez,33,Male,Pune,Single,UPI,Daily,Swargate,Bopodi,16,03-02-2022,Purple Line,18.5018,73.8586
CUST1737,Curtis Morse,34,Female,Nashik,Monthly Pass,Credit Card,Weekly,Chhatrapati Sambhaji Udyan,Phugewadi,10,26-03-2024,Aqua Line,18.5206,73.8441
CUST1738,Dalton Rose,40,Male,Mumbai,Single,Cash,Weekly,Shivaji Nagar,Sant Tukaram Nagar,18,20-11-2024,Purple Line,18.5308,73.8524
CUST1739,Austin Butler,61,Female,Mumbai,Return,UPI,Weekly,Nal Stop,PCMC,12,14-11-2024,Aqua Line,18.5083,73.8296
CUST1740,Deborah Graham,39,Male,Mumbai,Monthly Pass,Net Banking,Daily,Kalyani Nagar,PCMC,30,16-01-2022,Aqua Line,18.5515,73.9001
CUST1741,Marilyn Ferguson,28,Female,Aurangabad,Return,Cash,Daily,Vanaz,PCMC,10,27-09-2022,Aqua Line,18.5005,73.8077
CUST1742,Jennifer Burton,41,Female,Pune,Single,Cash,Weekly,Kasarwadi,Sant Tukaram Nagar,10,10-12-2022,Purple Line,18.6069,73.8225
CUST1743,Adrian Johns,42,Female,Nagpur,Single,Net Banking,Weekly,Kalyani Nagar,Pune Railway Station,14,21-09-2024,Aqua Line,18.5515,73.9001
CUST1744,Gary Jones,41,Male,Pune,Monthly Pass,Cash,Weekly,Bhosari,Pune Railway Station,22,30-06-2024,Purple Line,18.6188,73.8136
CUST1745,Steven Davidson,60,Female,Mumbai,Single,Credit Card,Daily,Bund Garden,Bopodi,18,17-05-2022,Aqua Line,18.5371,73.8842
CUST1746,Carol Wright,19,Male,Aurangabad,Monthly Pass,Net Banking,Weekly,Bund Garden,Anand Nagar,28,25-09-2023,Aqua Line,18.5371,73.8842
CUST1747,Mitchell Bell,39,Male,Pune,Single,Net Banking,Daily,Garware College,Kalyani Nagar,26,31-07-2023,Aqua Line,18.5161,73.8345
CUST1748,Leah Frey,39,Male,Aurangabad,Single,Net Banking,Daily,Ruby Hall Clinic,Sant Tukaram Nagar,26,16-10-2024,Aqua Line,18.5341,73.8795
CUST1749,Jennifer Harding,47,Female,Mumbai,Monthly Pass,Cash,Occasionally,Anand Nagar,Kalyani Nagar,30,11-07-2023,Aqua Line,18.4956,73.8139
CUST1750,Christy Lambert,54,Female,Pune,Single,Credit Card,Occasionally,Bund Garden,Bhosari,26,07-10-2022,Aqua Line,18.5371,73.8842
CUST1751,Amy Arias,46,Female,Nagpur,Return,Credit Card,Weekly,Kasba Peth,District Court,10,07-02-2023,Purple Line,18.52162948,73.85949608
CUST1752,Jon Williams,21,Female,Mumbai,Monthly Pass,Cash,Occasionally,Anand Nagar,Bund Garden,28,01-04-2023,Aqua Line,18.4956,73.8139
CUST1753,Michael Wolf,27,Male,Nashik,Single,UPI,Occasionally,Kasba Peth,Sant Tukaram Nagar,22,24-01-2023,Purple Line,18.52162948,73.85949608
CUST1754,Melissa Bennett,55,Female,Pune,Single,UPI,Occasionally,Mangalwar Peth,Pune Railway Station,10,19-03-2023,Aqua Line,18.5282,73.8623
CUST1755,Julie Holmes,32,Female,Aurangabad,Monthly Pass,Net Banking,Occasionally,Ramwadi,Kasba Peth,18,25-09-2024,Aqua Line,18.5583,73.9076
CUST1756,Luis Thomas,50,Male,Nagpur,Monthly Pass,Cash,Weekly,Swargate,Kasba Peth,10,07-11-2022,Purple Line,18.5018,73.8586
CUST1757,Michelle Morales,57,Male,Nagpur,Monthly Pass,Credit Card,Weekly,Ramwadi,Vanaz,30,23-12-2022,Aqua Line,18.5583,73.9076
CUST1758,Isabella Brooks,62,Female,Mumbai,Monthly Pass,Net Banking,Occasionally,Shivaji Nagar,Bhosari,16,23-08-2023,Purple Line,18.5308,73.8524
CUST1759,David Campbell,38,Male,Nagpur,Single,Cash,Weekly,Bopodi,Mangalwar Peth,12,12-09-2022,Purple Line,18.5645,73.8456
CUST1760,Eric Underwood,30,Male,Nashik,Single,UPI,Occasionally,Anand Nagar,PCMC,10,05-12-2024,Aqua Line,18.4956,73.8139
CUST1761,Danielle Gibbs,18,Male,Aurangabad,Return,UPI,Occasionally,Deccan Gymkhana,District Court,12,27-10-2022,Aqua Line,18.5204,73.8415
CUST1762,David Olsen,35,Male,Nagpur,Monthly Pass,Cash,Occasionally,District Court,Ramwadi,20,20-06-2023,Interchange Station,18.5204,73.8567
CUST1763,Michael Jones,54,Female,Nashik,Return,Net Banking,Weekly,Ideal Colony,Deccan Gymkhana,12,25-04-2022,Aqua Line,18.4942,73.8203
CUST1764,Laurie Ward,42,Female,Aurangabad,Monthly Pass,Cash,Daily,Bund Garden,Dapodi,20,13-01-2023,Aqua Line,18.5371,73.8842
CUST1765,Mr. Dylan Roman,52,Female,Aurangabad,Single,Net Banking,Weekly,Kasba Peth,Ideal Colony,20,18-07-2024,Purple Line,18.52162948,73.85949608
CUST1766,Angela Jones,21,Male,Nashik,Return,UPI,Daily,Anand Nagar,District Court,20,11-04-2022,Aqua Line,18.4956,73.8139
CUST1767,Yvonne Welch,38,Female,Mumbai,Monthly Pass,UPI,Occasionally,District Court,Bopodi,10,06-11-2022,Interchange Station,18.5204,73.8567
CUST1768,Thomas Miller,56,Female,Aurangabad,Single,UPI,Daily,Ramwadi,Bund Garden,12,02-03-2023,Aqua Line,18.5583,73.9076
CUST1769,Jeffery Fuller,23,Male,Nashik,Return,UPI,Daily,Vanaz,Anand Nagar,10,12-03-2024,Aqua Line,18.5005,73.8077
CUST1770,Bradley Thomas,61,Male,Pune,Monthly Pass,Net Banking,Occasionally,Kalyani Nagar,Mangalwar Peth,16,08-09-2024,Aqua Line,18.5515,73.9001
CUST1771,Jennifer Mccormick,21,Male,Nashik,Return,UPI,Weekly,Anand Nagar,Kalyani Nagar,30,10-08-2022,Aqua Line,18.4956,73.8139
CUST1772,Travis Hill,34,Female,Mumbai,Return,Cash,Daily,Chhatrapati Sambhaji Udyan,Deccan Gymkhana,10,12-05-2023,Aqua Line,18.5206,73.8441
CUST1773,Kimberly Ramirez,58,Female,Aurangabad,Monthly Pass,UPI,Occasionally,PCMC,Yerwada,30,14-04-2023,Purple Line,18.62910766,73.80377477
CUST1774,Nicholas Allen,53,Male,Pune,Single,Cash,Weekly,Ramwadi,Chhatrapati Sambhaji Udyan,24,28-08-2022,Aqua Line,18.5583,73.9076
CUST1775,Sara Ortiz,19,Female,Mumbai,Monthly Pass,UPI,Occasionally,Yerwada,Kalyani Nagar,10,01-01-2023,Aqua Line,18.5486,73.8925
CUST1776,Jake Andrade,25,Female,Mumbai,Return,Credit Card,Occasionally,District Court,Bund Garden,14,02-12-2024,Interchange Station,18.5204,73.8567
CUST1777,Brenda Riley,22,Male,Pune,Single,Cash,Daily,Pune Railway Station,Yerwada,12,21-01-2022,Aqua Line,18.5297,73.8726
CUST1778,James Lang,31,Female,Nashik,Return,UPI,Occasionally,District Court,Mandai,10,10-12-2023,Interchange Station,18.5204,73.8567
CUST1779,Rachel Bell,30,Female,Pune,Single,Net Banking,Weekly,PMC,Yerwada,18,08-06-2024,Aqua Line,18.5169,73.8535
CUST1780,Sharon Mcgrath,61,Female,Mumbai,Monthly Pass,Net Banking,Occasionally,Nal Stop,Ruby Hall Clinic,22,27-03-2022,Aqua Line,18.5083,73.8296
CUST1781,Daniel Bell,58,Male,Pune,Single,Cash,Daily,Dapodi,Anand Nagar,14,20-09-2024,Purple Line,18.5783,73.8381
CUST1782,Tina Gordon,20,Male,Nashik,Return,UPI,Occasionally,Dapodi,PCMC,16,26-03-2022,Purple Line,18.5783,73.8381
CUST1783,David Tucker,43,Male,Pune,Monthly Pass,Credit Card,Weekly,Bhosari,Vanaz,10,21-10-2024,Purple Line,18.6188,73.8136
CUST1784,Trevor Rodriguez,18,Male,Pune,Return,Credit Card,Weekly,Bhosari,Chhatrapati Sambhaji Udyan,14,03-05-2023,Purple Line,18.6188,73.8136
CUST1785,Matthew Huff,24,Female,Aurangabad,Single,Credit Card,Weekly,Ideal Colony,Vanaz,10,20-11-2022,Aqua Line,18.4942,73.8203
CUST1786,Mandy Garcia,63,Female,Nashik,Single,UPI,Weekly,Mangalwar Peth,Nal Stop,18,25-07-2024,Aqua Line,18.5282,73.8623
CUST1787,Victoria Roberts,28,Female,Nashik,Monthly Pass,Net Banking,Occasionally,Ramwadi,Mandai,16,16-05-2022,Aqua Line,18.5583,73.9076
CUST1788,Jose Alvarez,28,Female,Mumbai,Return,UPI,Occasionally,Chhatrapati Sambhaji Udyan,Sant Tukaram Nagar,16,12-06-2023,Aqua Line,18.5206,73.8441
CUST1789,Amanda Johnson,56,Female,Aurangabad,Single,Net Banking,Daily,Pune Railway Station,Chhatrapati Sambhaji Udyan,14,19-02-2024,Aqua Line,18.5297,73.8726
CUST1790,David Weber,55,Female,Nashik,Single,UPI,Daily,Bund Garden,District Court,14,02-09-2023,Aqua Line,18.5371,73.8842
CUST1791,April Castillo,34,Female,Nashik,Return,UPI,Weekly,Deccan Gymkhana,Nal Stop,10,03-05-2022,Aqua Line,18.5204,73.8415
CUST1792,Mr. Matthew Rush,42,Female,Nagpur,Return,Credit Card,Daily,Swargate,Ruby Hall Clinic,10,30-04-2022,Purple Line,18.5018,73.8586
CUST1793,Samantha Smith,65,Male,Nashik,Single,Cash,Occasionally,Bhosari,Ramwadi,30,21-04-2024,Purple Line,18.6188,73.8136
CUST1794,Jeremy Krause,52,Male,Mumbai,Single,Credit Card,Weekly,PCMC,Anand Nagar,10,30-03-2024,Purple Line,18.62910766,73.80377477
CUST1795,Krista Lee,39,Male,Nagpur,Monthly Pass,Net Banking,Weekly,Kasba Peth,Ruby Hall Clinic,10,07-02-2023,Purple Line,18.52162948,73.85949608
CUST1796,Dawn Ortega,65,Male,Nagpur,Monthly Pass,UPI,Weekly,Ruby Hall Clinic,Bopodi,16,28-04-2024,Aqua Line,18.5341,73.8795
CUST1797,Megan Morgan,47,Male,Pune,Monthly Pass,Credit Card,Occasionally,Kasarwadi,Yerwada,26,07-02-2022,Purple Line,18.6069,73.8225
CUST1798,Jason Navarro,37,Female,Aurangabad,Return,Credit Card,Daily,Sant Tukaram Nagar,Vanaz,10,21-10-2022,Purple Line,18.627,73.8075
CUST1799,Caroline Warren,32,Female,Aurangabad,Return,Credit Card,Daily,Pune Railway Station,Ramwadi,16,02-10-2023,Aqua Line,18.5297,73.8726
CUST1800,Kelly Banks,54,Male,Pune,Single,UPI,Weekly,Kasarwadi,Vanaz,12,09-11-2024,Purple Line,18.6069,73.8225
CUST1801,Jeremy Frederick,24,Male,Aurangabad,Return,Net Banking,Daily,Ramwadi,Pune Railway Station,16,31-01-2024,Aqua Line,18.5583,73.9076
CUST1802,Jason Browning,33,Male,Nagpur,Monthly Pass,UPI,Weekly,Kasarwadi,PCMC,12,16-12-2023,Purple Line,18.6069,73.8225
CUST1803,Pamela Rodgers,38,Female,Nashik,Return,Cash,Occasionally,Garware College,Vanaz,14,08-03-2023,Aqua Line,18.5161,73.8345
CUST1804,David Holloway,21,Female,Pune,Single,Credit Card,Occasionally,Dapodi,Bopodi,10,27-10-2023,Purple Line,18.5783,73.8381
CUST1805,Lawrence Thompson,56,Male,Aurangabad,Monthly Pass,Net Banking,Weekly,Nal Stop,Mangalwar Peth,18,05-12-2024,Aqua Line,18.5083,73.8296
CUST1806,Jennifer Ellis,49,Female,Pune,Single,Credit Card,Occasionally,Sant Tukaram Nagar,Bund Garden,28,08-06-2022,Purple Line,18.627,73.8075
CUST1807,Dr. Regina Alvarez,54,Female,Nashik,Return,Credit Card,Weekly,Yerwada,Kalyani Nagar,10,21-12-2024,Aqua Line,18.5486,73.8925
CUST1808,Deborah Williams,22,Female,Pune,Monthly Pass,Net Banking,Daily,PMC,Bund Garden,16,20-03-2024,Aqua Line,18.5169,73.8535
CUST1809,Stephen Rose,26,Male,Nashik,Single,Credit Card,Daily,Garware College,Kasarwadi,10,18-10-2024,Aqua Line,18.5161,73.8345
CUST1810,Anthony Rogers,55,Female,Mumbai,Monthly Pass,Cash,Daily,Kasarwadi,Nal Stop,10,04-10-2022,Purple Line,18.6069,73.8225
CUST1811,Michael Moore,24,Female,Aurangabad,Monthly Pass,Net Banking,Weekly,Kalyani Nagar,Mandai,14,16-06-2022,Aqua Line,18.5515,73.9001
CUST1812,Timothy West,50,Male,Nashik,Return,UPI,Daily,Kasarwadi,Vanaz,12,15-03-2024,Purple Line,18.6069,73.8225
CUST1813,Charles Thomas,18,Female,Mumbai,Return,Net Banking,Daily,Kasba Peth,District Court,10,26-01-2023,Purple Line,18.52162948,73.85949608
CUST1814,Eric Wilson,59,Male,Nagpur,Monthly Pass,UPI,Weekly,Swargate,Shivaji Nagar,14,14-04-2024,Purple Line,18.5018,73.8586
CUST1815,Matthew Howard,53,Female,Pune,Return,Net Banking,Daily,Bhosari,Nal Stop,10,28-04-2024,Purple Line,18.6188,73.8136
CUST1816,Bryce Ford,52,Male,Nagpur,Single,Cash,Occasionally,Deccan Gymkhana,PMC,10,29-11-2024,Aqua Line,18.5204,73.8415
CUST1817,Kimberly Gonzales,38,Male,Nashik,Monthly Pass,Credit Card,Daily,Phugewadi,Kalyani Nagar,26,25-08-2022,Purple Line,18.592,73.829
CUST1818,Mike Washington,60,Female,Nashik,Return,UPI,Daily,Swargate,Vanaz,28,09-04-2023,Purple Line,18.5018,73.8586
CUST1819,Keith Medina,18,Female,Mumbai,Return,UPI,Weekly,Shivaji Nagar,Dapodi,10,18-09-2024,Purple Line,18.5308,73.8524
CUST1820,Denise Garcia,52,Male,Aurangabad,Monthly Pass,Credit Card,Weekly,Mandai,Sant Tukaram Nagar,24,24-06-2022,Purple Line,18.51,73.856
CUST1821,Monica Howard,55,Female,Pune,Return,UPI,Daily,Ruby Hall Clinic,Ideal Colony,24,12-04-2024,Aqua Line,18.5341,73.8795
CUST1822,Evelyn Hamilton,26,Male,Aurangabad,Single,UPI,Occasionally,Pune Railway Station,PCMC,26,24-12-2023,Aqua Line,18.5297,73.8726
CUST1823,Thomas Nguyen,34,Male,Nashik,Single,Credit Card,Occasionally,PMC,PCMC,20,04-09-2023,Aqua Line,18.5169,73.8535
CUST1824,Michael Wallace,56,Male,Mumbai,Return,Cash,Occasionally,Ramwadi,Anand Nagar,30,25-03-2022,Aqua Line,18.5583,73.9076
CUST1825,Tony Wilson,51,Female,Mumbai,Return,UPI,Occasionally,Mandai,Pune Railway Station,10,19-05-2024,Purple Line,18.51,73.856
CUST1826,Robert Johnson,47,Male,Pune,Single,UPI,Occasionally,Ideal Colony,Yerwada,28,06-09-2022,Aqua Line,18.4942,73.8203
CUST1827,Edward Logan,42,Male,Nagpur,Monthly Pass,UPI,Daily,Nal Stop,District Court,16,11-11-2024,Aqua Line,18.5083,73.8296
CUST1828,Victor Kane DDS,42,Male,Pune,Monthly Pass,Cash,Occasionally,District Court,Vanaz,22,13-04-2022,Interchange Station,18.5204,73.8567
CUST1829,William Wood,43,Male,Nagpur,Monthly Pass,Credit Card,Occasionally,Ruby Hall Clinic,Kalyani Nagar,12,22-10-2023,Aqua Line,18.5341,73.8795
CUST1830,Joshua Mooney,30,Male,Mumbai,Single,Credit Card,Weekly,Kasba Peth,Vanaz,24,07-12-2023,Purple Line,18.52162948,73.85949608
CUST1831,Cameron Carroll,36,Female,Mumbai,Monthly Pass,Net Banking,Weekly,Yerwada,Shivaji Nagar,18,22-08-2022,Aqua Line,18.5486,73.8925
CUST1832,Rachael Holmes,21,Female,Aurangabad,Return,Net Banking,Occasionally,Ruby Hall Clinic,Swargate,10,28-09-2022,Aqua Line,18.5341,73.8795
CUST1833,Victor Dodson,39,Male,Pune,Monthly Pass,Net Banking,Occasionally,Garware College,Kasarwadi,10,14-08-2024,Aqua Line,18.5161,73.8345
CUST1834,Eric Caldwell,58,Female,Aurangabad,Return,UPI,Daily,Kasba Peth,Pune Railway Station,10,14-01-2024,Purple Line,18.52162948,73.85949608
CUST1835,Natalie Chung,27,Female,Nagpur,Return,Cash,Daily,Mangalwar Peth,Mandai,10,07-04-2024,Aqua Line,18.5282,73.8623
CUST1836,Steven Sullivan,60,Female,Nashik,Return,Cash,Occasionally,Chhatrapati Sambhaji Udyan,PMC,10,06-03-2024,Aqua Line,18.5206,73.8441
CUST1837,Erika Byrd,21,Female,Pune,Return,UPI,Occasionally,Bopodi,PCMC,18,22-02-2022,Purple Line,18.5645,73.8456
CUST1838,Melissa Cooper,39,Male,Mumbai,Single,UPI,Weekly,Swargate,Kasarwadi,22,07-06-2024,Purple Line,18.5018,73.8586
CUST1839,Michael Phillips,47,Male,Mumbai,Return,Net Banking,Daily,Ideal Colony,District Court,18,30-05-2022,Aqua Line,18.4942,73.8203
CUST1840,Jeremy Chavez,56,Female,Nashik,Single,Cash,Occasionally,Deccan Gymkhana,PCMC,16,03-12-2023,Aqua Line,18.5204,73.8415
CUST1841,John Hayes,40,Female,Aurangabad,Monthly Pass,Cash,Occasionally,Ideal Colony,Bhosari,10,30-12-2022,Aqua Line,18.4942,73.8203
CUST1842,Tammy Wolfe,60,Male,Pune,Single,Cash,Weekly,Kalyani Nagar,PCMC,30,20-11-2022,Aqua Line,18.5515,73.9001
CUST1843,Steven Lopez,18,Female,Nagpur,Monthly Pass,Net Banking,Daily,Bopodi,Dapodi,10,16-07-2022,Purple Line,18.5645,73.8456
CUST1844,Nicholas Jacobs,27,Male,Nashik,Single,Net Banking,Weekly,Ruby Hall Clinic,Mangalwar Peth,10,14-05-2024,Aqua Line,18.5341,73.8795
CUST1845,Christopher Wilson,21,Male,Nagpur,Single,Net Banking,Weekly,Phugewadi,Deccan Gymkhana,10,02-04-2022,Purple Line,18.592,73.829
CUST1846,John Montoya,52,Male,Nagpur,Return,UPI,Weekly,Vanaz,Bhosari,10,02-01-2024,Aqua Line,18.5005,73.8077
CUST1847,Eric Owens,46,Male,Nagpur,Single,Net Banking,Daily,Kalyani Nagar,Garware College,26,21-05-2022,Aqua Line,18.5515,73.9001
CUST1848,Teresa Sullivan,18,Male,Pune,Single,Net Banking,Occasionally,Bopodi,Bhosari,14,30-03-2023,Purple Line,18.5645,73.8456
CUST1849,Amber Meadows,27,Male,Mumbai,Monthly Pass,Cash,Daily,Bund Garden,Shivaji Nagar,16,23-10-2024,Aqua Line,18.5371,73.8842
CUST1850,Antonio Perez,26,Male,Aurangabad,Single,UPI,Daily,PCMC,Ruby Hall Clinic,28,27-04-2023,Purple Line,18.62910766,73.80377477
CUST1851,Francisco Huff,64,Male,Nagpur,Monthly Pass,Cash,Weekly,Chhatrapati Sambhaji Udyan,Ruby Hall Clinic,16,19-12-2024,Aqua Line,18.5206,73.8441
CUST1852,Paul Lee,20,Male,Nashik,Single,Cash,Weekly,Ruby Hall Clinic,Chhatrapati Sambhaji Udyan,16,12-03-2023,Aqua Line,18.5341,73.8795
CUST1853,James Barry,27,Male,Pune,Monthly Pass,Cash,Weekly,PCMC,Pune Railway Station,26,19-01-2022,Purple Line,18.62910766,73.80377477
CUST1854,Julie Hall,19,Male,Aurangabad,Single,Net Banking,Occasionally,Swargate,Shivaji Nagar,14,15-01-2023,Purple Line,18.5018,73.8586
CUST1855,Thomas Huber,23,Male,Aurangabad,Single,Cash,Weekly,Shivaji Nagar,PMC,10,23-06-2024,Purple Line,18.5308,73.8524
CUST1856,Charles Bartlett,18,Male,Nagpur,Return,Cash,Daily,Ramwadi,District Court,20,24-03-2022,Aqua Line,18.5583,73.9076
